dataset,pn,Lpn,ps,Lps,dn,Ldn,ds,Lds,model,#param,lnL,alpha,alpha_down,alpha_up,omegaA,omegaA_down,omegaA_up,prop_subst_sdel,prop_subst_wdel,prop_subst_wadv,prop_subst_sadv,Neutral:f0,Neutral:syno_orientation_error,GammaZero:negGmean,GammaZero:negGshape,GammaZero:syno_orientation_error,GammaExpo:negGmean,GammaExpo:negGshape,GammaExpo:posGmean,GammaExpo:pos_prop,GammaExpo:syno_orientation_error,GammaGamma:negGmean,GammaGamma:negGshape,GammaGamma:posGmean,GammaGamma:posGshape,GammaGamma:pos_prop,GammaGamma:syno_orientation_error,DisplGamma:negGmean,DisplGamma:negGshape,DisplGamma:s0,DisplGamma:syno_orientation_error,ScaledBeta:Ba,ScaledBeta:Bb,ScaledBeta:med_prop,ScaledBeta:syno_orientation_error,FGMBesselK:BKm,FGMBesselK:BKnsz2,FGMBesselK:BKsigma,FGMBesselK:BKscale,FGMBesselK:syno_orientation_error,theta,r2,r3,r4,r5,r6,r7,r8,r9,r10,r11,r12,r13,r14,r15,r16,r17,r18,r19,obs_specS1,obs_specS2,obs_specS3,obs_specS4,obs_specS5,obs_specS6,obs_specS7,obs_specS8,obs_specS9,obs_specS10,obs_specS11,obs_specS12,obs_specS13,obs_specS14,obs_specS15,obs_specS16,obs_specS17,obs_specS18,obs_specS19,exp_specS1,exp_specS2,exp_specS3,exp_specS4,exp_specS5,exp_specS6,exp_specS7,exp_specS8,exp_specS9,exp_specS10,exp_specS11,exp_specS12,exp_specS13,exp_specS14,exp_specS15,exp_specS16,exp_specS17,exp_specS18,exp_specS19,obs_specN1,obs_specN2,obs_specN3,obs_specN4,obs_specN5,obs_specN6,obs_specN7,obs_specN8,obs_specN9,obs_specN10,obs_specN11,obs_specN12,obs_specN13,obs_specN14,obs_specN15,obs_specN16,obs_specN17,obs_specN18,obs_specN19,exp_specN1,exp_specN2,exp_specN3,exp_specN4,exp_specN5,exp_specN6,exp_specN7,exp_specN8,exp_specN9,exp_specN10,exp_specN11,exp_specN12,exp_specN13,exp_specN14,exp_specN15,exp_specN16,exp_specN17,exp_specN18,exp_specN19,obs_dS,exp_dS,obs_dN,exp_dN
all,772.0000,561375.0000,3870.0000,187125.0000,323.0000,561375.0000,1918.0000,187125.0000,Neutral,22,-158.8614,-0.1845,NA, NA,-0.0104,NA,NA,NA,NA,NA,NA,0.048771,0.0170,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1143.0000,453.0000,340.0000,279.0000,206.0000,162.0000,138.0000,122.0000,130.0000,97.0000,95.0000,87.0000,89.0000,81.0000,61.0000,80.0000,72.0000,81.0000,154.0000,1246.3844,477.2116,340.6215,284.2781,199.7630,160.4933,132.3216,122.0774,125.4921,99.0278,95.6131,89.6372,84.5151,79.3930,57.1971,77.6856,69.1487,81.1004,140.8585,317.0000,106.0000,59.0000,54.0000,28.0000,26.0000,17.0000,21.0000,17.0000,19.0000,17.0000,18.0000,10.0000,12.0000,6.0000,11.0000,9.0000,14.0000,11.0000,213.6156,81.7884,58.3785,48.7219,34.2370,27.5067,22.6784,20.9226,21.5079,16.9722,16.3869,15.3628,14.4849,13.6070,9.8029,13.3144,11.8513,13.8996,24.1415,1918.0000,1913.1148,323.0000,327.8852
all,772.0000,561375.0000,3870.0000,187125.0000,323.0000,561375.0000,1918.0000,187125.0000,GammaExpo,25,-125.5363,0.0188,0.0000,0.0000,0.0011,0.0000,0.0000,0.0016,0.3411,0.6384,0.0188,NA,NA,NA,NA,NA,18824.189391,0.384047,1.024550,0.021716,0.045448,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.006365,0.806227,0.878132,0.984220,0.866931,0.835967,0.802735,0.843599,0.970880,0.845745,0.890696,0.901115,0.907588,0.901267,0.678195,0.946995,0.845029,0.943647,1.330683,1143.0000,453.0000,340.0000,279.0000,206.0000,162.0000,138.0000,122.0000,130.0000,97.0000,95.0000,87.0000,89.0000,81.0000,61.0000,80.0000,72.0000,81.0000,154.0000,1139.7929,460.7420,335.5917,283.0806,200.2589,161.6402,133.7233,123.6961,127.4262,100.7347,97.4183,91.4739,86.3936,81.3235,58.7471,80.1083,71.7625,85.1450,151.6599,317.0000,106.0000,59.0000,54.0000,28.0000,26.0000,17.0000,21.0000,17.0000,19.0000,17.0000,18.0000,10.0000,12.0000,6.0000,11.0000,9.0000,14.0000,11.0000,320.2071,98.2580,63.4083,49.9194,33.7411,26.3598,21.2767,19.3039,19.5738,15.2653,14.5817,13.5261,12.6064,11.6765,8.2529,10.8917,9.2375,9.8550,13.3401,1918.0000,1916.6114,323.0000,324.3886
all,772.0000,561375.0000,3870.0000,187125.0000,323.0000,561375.0000,1918.0000,187125.0000,Saturated,40,-120.0269,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1143.0000,453.0000,340.0000,279.0000,206.0000,162.0000,138.0000,122.0000,130.0000,97.0000,95.0000,87.0000,89.0000,81.0000,61.0000,80.0000,72.0000,81.0000,154.0000,1143.0000,453.0000,340.0000,279.0000,206.0000,162.0000,138.0000,122.0000,130.0000,97.0000,95.0000,87.0000,89.0000,81.0000,61.0000,80.0000,72.0000,81.0000,154.0000,317.0000,106.0000,59.0000,54.0000,28.0000,26.0000,17.0000,21.0000,17.0000,19.0000,17.0000,18.0000,10.0000,12.0000,6.0000,11.0000,9.0000,14.0000,11.0000,317.0000,106.0000,59.0000,54.0000,28.0000,26.0000,17.0000,21.0000,17.0000,19.0000,17.0000,18.0000,10.0000,12.0000,6.0000,11.0000,9.0000,14.0000,11.0000,1918.0000,1918.0000,323.0000,323.0000
