dataset,pn,Lpn,ps,Lps,dn,Ldn,ds,Lds,model,#param,lnL,alpha,alpha_down,alpha_up,omegaA,omegaA_down,omegaA_up,prop_subst_sdel,prop_subst_wdel,prop_subst_wadv,prop_subst_sadv,Neutral:f0,Neutral:syno_orientation_error,GammaZero:negGmean,GammaZero:negGshape,GammaZero:syno_orientation_error,GammaExpo:negGmean,GammaExpo:negGshape,GammaExpo:posGmean,GammaExpo:pos_prop,GammaExpo:syno_orientation_error,GammaGamma:negGmean,GammaGamma:negGshape,GammaGamma:posGmean,GammaGamma:posGshape,GammaGamma:pos_prop,GammaGamma:syno_orientation_error,DisplGamma:negGmean,DisplGamma:negGshape,DisplGamma:s0,DisplGamma:syno_orientation_error,ScaledBeta:Ba,ScaledBeta:Bb,ScaledBeta:med_prop,ScaledBeta:syno_orientation_error,FGMBesselK:BKm,FGMBesselK:BKnsz2,FGMBesselK:BKsigma,FGMBesselK:BKscale,FGMBesselK:syno_orientation_error,theta,r2,r3,r4,r5,r6,r7,r8,r9,r10,r11,r12,r13,r14,r15,r16,r17,r18,r19,obs_specS1,obs_specS2,obs_specS3,obs_specS4,obs_specS5,obs_specS6,obs_specS7,obs_specS8,obs_specS9,obs_specS10,obs_specS11,obs_specS12,obs_specS13,obs_specS14,obs_specS15,obs_specS16,obs_specS17,obs_specS18,obs_specS19,exp_specS1,exp_specS2,exp_specS3,exp_specS4,exp_specS5,exp_specS6,exp_specS7,exp_specS8,exp_specS9,exp_specS10,exp_specS11,exp_specS12,exp_specS13,exp_specS14,exp_specS15,exp_specS16,exp_specS17,exp_specS18,exp_specS19,obs_specN1,obs_specN2,obs_specN3,obs_specN4,obs_specN5,obs_specN6,obs_specN7,obs_specN8,obs_specN9,obs_specN10,obs_specN11,obs_specN12,obs_specN13,obs_specN14,obs_specN15,obs_specN16,obs_specN17,obs_specN18,obs_specN19,exp_specN1,exp_specN2,exp_specN3,exp_specN4,exp_specN5,exp_specN6,exp_specN7,exp_specN8,exp_specN9,exp_specN10,exp_specN11,exp_specN12,exp_specN13,exp_specN14,exp_specN15,exp_specN16,exp_specN17,exp_specN18,exp_specN19,obs_dS,exp_dS,obs_dN,exp_dN
all,1140.0000,561375.0000,6315.0000,187125.0000,344.0000,561375.0000,2261.0000,187125.0000,Neutral,22,-184.5662,-0.1865,NA, NA,-0.0095,NA,NA,NA,NA,NA,NA,0.044928,0.0060,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1843.0000,746.0000,482.0000,357.0000,307.0000,214.0000,169.0000,175.0000,168.0000,1233.0000,61.0000,58.0000,44.0000,81.0000,55.0000,73.0000,57.0000,80.0000,112.0000,2013.3555,763.9849,486.2509,345.2208,299.3644,223.2255,169.5822,175.6387,166.1213,1202.6490,61.4303,59.6998,46.7216,73.5433,51.0477,69.2172,55.3738,77.0041,110.7475,484.0000,137.0000,80.0000,42.0000,39.0000,44.0000,27.0000,28.0000,24.0000,157.0000,10.0000,11.0000,10.0000,4.0000,4.0000,7.0000,7.0000,9.0000,16.0000,313.6445,119.0151,75.7491,53.7792,46.6356,34.7745,26.4178,27.3613,25.8787,187.3510,9.5697,9.3002,7.2784,11.4567,7.9523,10.7828,8.6262,11.9959,17.2525,2261.0000,2253.8853,344.0000,351.1147
all,1140.0000,561375.0000,6315.0000,187125.0000,344.0000,561375.0000,2261.0000,187125.0000,GammaExpo,25,-133.2048,0.0016,0.0000,0.0000,0.0001,0.0000,0.0000,0.0013,0.1211,0.8759,0.0016,NA,NA,NA,NA,NA,2936.912794,0.647223,0.586399,0.031601,0.010046,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.009938,0.811018,0.789176,0.752990,0.819368,0.734527,0.651431,0.770919,0.819557,6.582585,0.369070,0.390175,0.329580,0.555972,0.410737,0.588388,0.492550,0.704557,0.987247,1843.0000,746.0000,482.0000,357.0000,307.0000,214.0000,169.0000,175.0000,168.0000,1233.0000,61.0000,58.0000,44.0000,81.0000,55.0000,73.0000,57.0000,80.0000,112.0000,1842.0376,747.4061,485.1725,347.4532,302.7208,226.3643,172.2676,178.6131,169.0418,1224.1876,62.5368,60.7723,47.5546,74.8436,51.9473,70.4516,56.4093,78.6441,114.1063,484.0000,137.0000,80.0000,42.0000,39.0000,44.0000,27.0000,28.0000,24.0000,157.0000,10.0000,11.0000,10.0000,4.0000,4.0000,7.0000,7.0000,9.0000,16.0000,484.9624,135.5939,76.8275,51.5468,43.2792,31.6357,23.7324,24.3869,22.9582,165.8124,8.4632,8.2277,6.4454,10.1564,7.0527,9.5484,7.5907,10.3559,13.8937,2261.0000,2264.2658,344.0000,340.7342
all,1140.0000,561375.0000,6315.0000,187125.0000,344.0000,561375.0000,2261.0000,187125.0000,Saturated,40,-122.5656,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1843.0000,746.0000,482.0000,357.0000,307.0000,214.0000,169.0000,175.0000,168.0000,1233.0000,61.0000,58.0000,44.0000,81.0000,55.0000,73.0000,57.0000,80.0000,112.0000,1843.0000,746.0000,482.0000,357.0000,307.0000,214.0000,169.0000,175.0000,168.0000,1233.0000,61.0000,58.0000,44.0000,81.0000,55.0000,73.0000,57.0000,80.0000,112.0000,484.0000,137.0000,80.0000,42.0000,39.0000,44.0000,27.0000,28.0000,24.0000,157.0000,10.0000,11.0000,10.0000,4.0000,4.0000,7.0000,7.0000,9.0000,16.0000,484.0000,137.0000,80.0000,42.0000,39.0000,44.0000,27.0000,28.0000,24.0000,157.0000,10.0000,11.0000,10.0000,4.0000,4.0000,7.0000,7.0000,9.0000,16.0000,2261.0000,2261.0000,344.0000,344.0000
