dataset,pn,Lpn,ps,Lps,dn,Ldn,ds,Lds,model,#param,lnL,alpha,alpha_down,alpha_up,omegaA,omegaA_down,omegaA_up,prop_subst_sdel,prop_subst_wdel,prop_subst_wadv,prop_subst_sadv,Neutral:f0,Neutral:syno_orientation_error,GammaZero:negGmean,GammaZero:negGshape,GammaZero:syno_orientation_error,GammaExpo:negGmean,GammaExpo:negGshape,GammaExpo:posGmean,GammaExpo:pos_prop,GammaExpo:syno_orientation_error,GammaGamma:negGmean,GammaGamma:negGshape,GammaGamma:posGmean,GammaGamma:posGshape,GammaGamma:pos_prop,GammaGamma:syno_orientation_error,DisplGamma:negGmean,DisplGamma:negGshape,DisplGamma:s0,DisplGamma:syno_orientation_error,ScaledBeta:Ba,ScaledBeta:Bb,ScaledBeta:med_prop,ScaledBeta:syno_orientation_error,FGMBesselK:BKm,FGMBesselK:BKnsz2,FGMBesselK:BKsigma,FGMBesselK:BKscale,FGMBesselK:syno_orientation_error,theta,r2,r3,r4,r5,r6,r7,r8,r9,r10,r11,r12,r13,r14,r15,r16,r17,r18,r19,obs_specS1,obs_specS2,obs_specS3,obs_specS4,obs_specS5,obs_specS6,obs_specS7,obs_specS8,obs_specS9,obs_specS10,obs_specS11,obs_specS12,obs_specS13,obs_specS14,obs_specS15,obs_specS16,obs_specS17,obs_specS18,obs_specS19,exp_specS1,exp_specS2,exp_specS3,exp_specS4,exp_specS5,exp_specS6,exp_specS7,exp_specS8,exp_specS9,exp_specS10,exp_specS11,exp_specS12,exp_specS13,exp_specS14,exp_specS15,exp_specS16,exp_specS17,exp_specS18,exp_specS19,obs_specN1,obs_specN2,obs_specN3,obs_specN4,obs_specN5,obs_specN6,obs_specN7,obs_specN8,obs_specN9,obs_specN10,obs_specN11,obs_specN12,obs_specN13,obs_specN14,obs_specN15,obs_specN16,obs_specN17,obs_specN18,obs_specN19,exp_specN1,exp_specN2,exp_specN3,exp_specN4,exp_specN5,exp_specN6,exp_specN7,exp_specN8,exp_specN9,exp_specN10,exp_specN11,exp_specN12,exp_specN13,exp_specN14,exp_specN15,exp_specN16,exp_specN17,exp_specN18,exp_specN19,obs_dS,exp_dS,obs_dN,exp_dN
all,658.0000,561375.0000,2980.0000,187125.0000,397.0000,561375.0000,3231.0000,187125.0000,Neutral,22,-222.4007,-0.7970,NA, NA,-0.0326,NA,NA,NA,NA,NA,NA,0.037669,0.0100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,934.0000,413.0000,245.0000,213.0000,158.0000,140.0000,136.0000,89.0000,84.0000,78.0000,59.0000,47.0000,58.0000,76.0000,44.0000,50.0000,46.0000,50.0000,60.0000,1094.5480,437.2870,266.9846,229.7309,164.9805,146.3537,136.5967,92.2472,86.0382,85.1512,54.1065,48.7846,59.4285,71.8463,45.2366,49.6715,49.6715,48.7846,59.4285,300.0000,80.0000,56.0000,46.0000,28.0000,25.0000,18.0000,15.0000,13.0000,18.0000,2.0000,8.0000,9.0000,5.0000,7.0000,6.0000,10.0000,5.0000,7.0000,139.4520,55.7130,34.0154,29.2691,21.0195,18.6463,17.4033,11.7528,10.9618,10.8488,6.8935,6.2154,7.5715,9.1537,5.7634,6.3285,6.3285,6.2154,7.5715,3231.0000,3218.0065,397.0000,409.9935
all,658.0000,561375.0000,2980.0000,187125.0000,397.0000,561375.0000,3231.0000,187125.0000,GammaExpo,25,-123.8513,0.0050,0.0000,0.0000,0.0002,0.0000,0.0000,0.0033,0.9208,0.0709,0.0050,NA,NA,NA,NA,NA,19631.050649,0.308017,1.252382,0.001661,0.000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.004998,0.853236,0.802769,0.935222,0.848215,0.909804,0.996540,0.772816,0.814137,0.898310,0.629723,0.620988,0.821373,1.071545,0.724172,0.849555,0.903970,0.941290,1.211799,934.0000,413.0000,245.0000,213.0000,158.0000,140.0000,136.0000,89.0000,84.0000,78.0000,59.0000,47.0000,58.0000,76.0000,44.0000,50.0000,46.0000,50.0000,60.0000,935.2003,398.9731,250.2499,218.6550,158.6502,141.8081,133.1378,90.3423,84.5979,84.0100,53.5379,48.3957,59.0883,71.5792,45.1497,49.6565,49.7290,48.9052,59.6461,300.0000,80.0000,56.0000,46.0000,28.0000,25.0000,18.0000,15.0000,13.0000,18.0000,2.0000,8.0000,9.0000,5.0000,7.0000,6.0000,10.0000,5.0000,7.0000,298.7997,94.0269,50.7501,40.3450,27.3498,23.1919,20.8622,13.6577,12.4021,11.9900,7.4621,6.6043,7.9117,9.4208,5.8503,6.3435,6.2710,6.0948,7.3539,3231.0000,3230.9710,397.0000,397.0290
all,658.0000,561375.0000,2980.0000,187125.0000,397.0000,561375.0000,3231.0000,187125.0000,Saturated,40,-113.7264,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,934.0000,413.0000,245.0000,213.0000,158.0000,140.0000,136.0000,89.0000,84.0000,78.0000,59.0000,47.0000,58.0000,76.0000,44.0000,50.0000,46.0000,50.0000,60.0000,934.0000,413.0000,245.0000,213.0000,158.0000,140.0000,136.0000,89.0000,84.0000,78.0000,59.0000,47.0000,58.0000,76.0000,44.0000,50.0000,46.0000,50.0000,60.0000,300.0000,80.0000,56.0000,46.0000,28.0000,25.0000,18.0000,15.0000,13.0000,18.0000,2.0000,8.0000,9.0000,5.0000,7.0000,6.0000,10.0000,5.0000,7.0000,300.0000,80.0000,56.0000,46.0000,28.0000,25.0000,18.0000,15.0000,13.0000,18.0000,2.0000,8.0000,9.0000,5.0000,7.0000,6.0000,10.0000,5.0000,7.0000,3231.0000,3231.0000,397.0000,397.0000
