dataset,pn,Lpn,ps,Lps,dn,Ldn,ds,Lds,model,#param,lnL,alpha,alpha_down,alpha_up,omegaA,omegaA_down,omegaA_up,prop_subst_sdel,prop_subst_wdel,prop_subst_wadv,prop_subst_sadv,Neutral:f0,Neutral:syno_orientation_error,GammaZero:negGmean,GammaZero:negGshape,GammaZero:syno_orientation_error,GammaExpo:negGmean,GammaExpo:negGshape,GammaExpo:posGmean,GammaExpo:pos_prop,GammaExpo:syno_orientation_error,GammaGamma:negGmean,GammaGamma:negGshape,GammaGamma:posGmean,GammaGamma:posGshape,GammaGamma:pos_prop,GammaGamma:syno_orientation_error,DisplGamma:negGmean,DisplGamma:negGshape,DisplGamma:s0,DisplGamma:syno_orientation_error,ScaledBeta:Ba,ScaledBeta:Bb,ScaledBeta:med_prop,ScaledBeta:syno_orientation_error,FGMBesselK:BKm,FGMBesselK:BKnsz2,FGMBesselK:BKsigma,FGMBesselK:BKscale,FGMBesselK:syno_orientation_error,theta,r2,r3,r4,r5,r6,r7,r8,r9,r10,r11,r12,r13,r14,r15,r16,r17,r18,r19,obs_specS1,obs_specS2,obs_specS3,obs_specS4,obs_specS5,obs_specS6,obs_specS7,obs_specS8,obs_specS9,obs_specS10,obs_specS11,obs_specS12,obs_specS13,obs_specS14,obs_specS15,obs_specS16,obs_specS17,obs_specS18,obs_specS19,exp_specS1,exp_specS2,exp_specS3,exp_specS4,exp_specS5,exp_specS6,exp_specS7,exp_specS8,exp_specS9,exp_specS10,exp_specS11,exp_specS12,exp_specS13,exp_specS14,exp_specS15,exp_specS16,exp_specS17,exp_specS18,exp_specS19,obs_specN1,obs_specN2,obs_specN3,obs_specN4,obs_specN5,obs_specN6,obs_specN7,obs_specN8,obs_specN9,obs_specN10,obs_specN11,obs_specN12,obs_specN13,obs_specN14,obs_specN15,obs_specN16,obs_specN17,obs_specN18,obs_specN19,exp_specN1,exp_specN2,exp_specN3,exp_specN4,exp_specN5,exp_specN6,exp_specN7,exp_specN8,exp_specN9,exp_specN10,exp_specN11,exp_specN12,exp_specN13,exp_specN14,exp_specN15,exp_specN16,exp_specN17,exp_specN18,exp_specN19,obs_dS,exp_dS,obs_dN,exp_dN
all,1662.0000,561375.0000,11106.0000,187125.0000,263.0000,561375.0000,1857.0000,187125.0000,Neutral,22,-184.0984,-0.0566,NA, NA,-0.0027,NA,NA,NA,NA,NA,NA,0.041843,0.0030,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5000.0000,1773.0000,947.0000,588.0000,444.0000,315.0000,283.0000,233.0000,169.0000,193.0000,161.0000,142.0000,135.0000,123.0000,122.0000,92.0000,127.0000,123.0000,136.0000,5203.9839,1758.5635,923.4426,576.2772,427.6169,310.4376,268.4630,225.6138,161.7774,188.0115,155.6560,133.7942,131.1708,124.1750,117.1793,97.0664,118.0537,115.4303,128.5474,951.0000,238.0000,109.0000,71.0000,45.0000,40.0000,24.0000,25.0000,16.0000,22.0000,17.0000,11.0000,15.0000,19.0000,12.0000,19.0000,8.0000,9.0000,11.0000,747.0161,252.4365,132.5574,82.7228,61.3831,44.5624,38.5370,32.3862,23.2226,26.9885,22.3440,19.2058,18.8292,17.8250,16.8207,13.9336,16.9463,16.5697,18.4526,1857.0000,1853.8810,263.0000,266.1190
all,1662.0000,561375.0000,11106.0000,187125.0000,263.0000,561375.0000,1857.0000,187125.0000,GammaExpo,25,-136.1322,0.0196,0.0000,0.0000,0.0009,0.0000,0.0000,0.0009,0.0583,0.9213,0.0196,NA,NA,NA,NA,NA,3739.635712,0.749986,0.801833,0.026962,0.035848,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.027651,0.708924,0.564278,0.470606,0.436214,0.379144,0.381205,0.364488,0.292403,0.375047,0.338774,0.314492,0.329843,0.330852,0.327271,0.280247,0.344733,0.326045,0.305085,5000.0000,1773.0000,947.0000,588.0000,444.0000,315.0000,283.0000,233.0000,169.0000,193.0000,161.0000,142.0000,135.0000,123.0000,122.0000,92.0000,127.0000,123.0000,136.0000,4998.5119,1775.6276,944.5044,592.3899,440.6264,320.2659,277.1161,232.9265,167.0115,194.0580,160.6236,138.0352,135.3174,128.1236,120.9860,100.3756,122.4785,120.6027,136.6943,951.0000,238.0000,109.0000,71.0000,45.0000,40.0000,24.0000,25.0000,16.0000,22.0000,17.0000,11.0000,15.0000,19.0000,12.0000,19.0000,8.0000,9.0000,11.0000,952.4881,235.3724,111.4956,66.6101,48.3736,34.7341,29.8839,25.0735,17.9885,20.9420,17.3764,14.9648,14.6826,13.8764,13.0140,10.6244,12.5215,11.3973,10.3057,1857.0000,1856.2806,263.0000,263.7194
all,1662.0000,561375.0000,11106.0000,187125.0000,263.0000,561375.0000,1857.0000,187125.0000,Saturated,40,-128.5197,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5000.0000,1773.0000,947.0000,588.0000,444.0000,315.0000,283.0000,233.0000,169.0000,193.0000,161.0000,142.0000,135.0000,123.0000,122.0000,92.0000,127.0000,123.0000,136.0000,5000.0000,1773.0000,947.0000,588.0000,444.0000,315.0000,283.0000,233.0000,169.0000,193.0000,161.0000,142.0000,135.0000,123.0000,122.0000,92.0000,127.0000,123.0000,136.0000,951.0000,238.0000,109.0000,71.0000,45.0000,40.0000,24.0000,25.0000,16.0000,22.0000,17.0000,11.0000,15.0000,19.0000,12.0000,19.0000,8.0000,9.0000,11.0000,951.0000,238.0000,109.0000,71.0000,45.0000,40.0000,24.0000,25.0000,16.0000,22.0000,17.0000,11.0000,15.0000,19.0000,12.0000,19.0000,8.0000,9.0000,11.0000,1857.0000,1857.0000,263.0000,263.0000
