dataset,pn,Lpn,ps,Lps,dn,Ldn,ds,Lds,model,#param,lnL,alpha,alpha_down,alpha_up,omegaA,omegaA_down,omegaA_up,prop_subst_sdel,prop_subst_wdel,prop_subst_wadv,prop_subst_sadv,Neutral:f0,Neutral:syno_orientation_error,GammaZero:negGmean,GammaZero:negGshape,GammaZero:syno_orientation_error,GammaExpo:negGmean,GammaExpo:negGshape,GammaExpo:posGmean,GammaExpo:pos_prop,GammaExpo:syno_orientation_error,GammaGamma:negGmean,GammaGamma:negGshape,GammaGamma:posGmean,GammaGamma:posGshape,GammaGamma:pos_prop,GammaGamma:syno_orientation_error,DisplGamma:negGmean,DisplGamma:negGshape,DisplGamma:s0,DisplGamma:syno_orientation_error,ScaledBeta:Ba,ScaledBeta:Bb,ScaledBeta:med_prop,ScaledBeta:syno_orientation_error,FGMBesselK:BKm,FGMBesselK:BKnsz2,FGMBesselK:BKsigma,FGMBesselK:BKscale,FGMBesselK:syno_orientation_error,theta,r2,r3,r4,r5,r6,r7,r8,r9,r10,r11,r12,r13,r14,r15,r16,r17,r18,r19,obs_specS1,obs_specS2,obs_specS3,obs_specS4,obs_specS5,obs_specS6,obs_specS7,obs_specS8,obs_specS9,obs_specS10,obs_specS11,obs_specS12,obs_specS13,obs_specS14,obs_specS15,obs_specS16,obs_specS17,obs_specS18,obs_specS19,exp_specS1,exp_specS2,exp_specS3,exp_specS4,exp_specS5,exp_specS6,exp_specS7,exp_specS8,exp_specS9,exp_specS10,exp_specS11,exp_specS12,exp_specS13,exp_specS14,exp_specS15,exp_specS16,exp_specS17,exp_specS18,exp_specS19,obs_specN1,obs_specN2,obs_specN3,obs_specN4,obs_specN5,obs_specN6,obs_specN7,obs_specN8,obs_specN9,obs_specN10,obs_specN11,obs_specN12,obs_specN13,obs_specN14,obs_specN15,obs_specN16,obs_specN17,obs_specN18,obs_specN19,exp_specN1,exp_specN2,exp_specN3,exp_specN4,exp_specN5,exp_specN6,exp_specN7,exp_specN8,exp_specN9,exp_specN10,exp_specN11,exp_specN12,exp_specN13,exp_specN14,exp_specN15,exp_specN16,exp_specN17,exp_specN18,exp_specN19,obs_dS,exp_dS,obs_dN,exp_dN
all,322.0000,561375.0000,835.0000,187125.0000,3761.0000,561375.0000,3732.0000,187125.0000,Neutral,22,-208.4502,0.6173,NA, NA,0.2074,NA,NA,NA,NA,NA,NA,0.166711,0.0000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,532.0000,80.0000,29.0000,25.0000,25.0000,21.0000,11.0000,8.0000,7.0000,9.0000,8.0000,5.0000,9.0000,10.0000,8.0000,5.0000,12.0000,14.0000,17.0000,372.9012,54.4856,19.9947,17.4954,17.9952,13.9963,5.9984,4.9987,3.9989,5.4985,4.9987,3.4991,6.4983,6.4983,6.4983,2.9992,7.9979,8.9976,12.9966,214.0000,29.0000,11.0000,10.0000,11.0000,7.0000,1.0000,2.0000,1.0000,2.0000,2.0000,2.0000,4.0000,3.0000,5.0000,1.0000,4.0000,4.0000,9.0000,373.0988,54.5144,20.0053,17.5046,18.0048,14.0037,6.0016,5.0013,4.0011,5.5015,5.0013,3.5009,6.5017,6.5017,6.5017,3.0008,8.0021,9.0024,13.0034,3732.0000,3745.5081,3761.0000,3747.4919
all,322.0000,561375.0000,835.0000,187125.0000,3761.0000,561375.0000,3732.0000,187125.0000,GammaExpo,25,-90.1734,0.7835,0.0000,0.0000,0.2633,0.0000,0.0000,0.0004,0.1330,0.0832,0.7835,NA,NA,NA,NA,NA,54378.285336,0.255528,10.410809,0.027482,0.022133,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.002878,0.307189,0.172250,0.202627,0.261400,0.244045,0.121775,0.115506,0.103330,0.156585,0.154944,0.116746,0.230917,0.243319,0.253397,0.120077,0.322347,0.352938,0.454314,532.0000,80.0000,29.0000,25.0000,25.0000,21.0000,11.0000,8.0000,7.0000,9.0000,8.0000,5.0000,9.0000,10.0000,8.0000,5.0000,12.0000,14.0000,17.0000,527.2047,81.0829,30.3550,26.8256,27.7371,21.6259,9.2722,7.7176,6.1576,8.4320,7.6225,5.2969,9.7467,9.6352,9.4996,4.3097,11.2654,12.4282,18.0058,214.0000,29.0000,11.0000,10.0000,11.0000,7.0000,1.0000,2.0000,1.0000,2.0000,2.0000,2.0000,4.0000,3.0000,5.0000,1.0000,4.0000,4.0000,9.0000,218.7953,27.9171,9.6450,8.1744,8.2629,6.3741,2.7278,2.2824,1.8424,2.5680,2.3775,1.7031,3.2533,3.3648,3.5004,1.6903,4.7346,5.5718,7.9942,3732.0000,3730.1951,3761.0000,3762.8049
all,322.0000,561375.0000,835.0000,187125.0000,3761.0000,561375.0000,3732.0000,187125.0000,Saturated,40,-86.4815,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,532.0000,80.0000,29.0000,25.0000,25.0000,21.0000,11.0000,8.0000,7.0000,9.0000,8.0000,5.0000,9.0000,10.0000,8.0000,5.0000,12.0000,14.0000,17.0000,532.0000,80.0000,29.0000,25.0000,25.0000,21.0000,11.0000,8.0000,7.0000,9.0000,8.0000,5.0000,9.0000,10.0000,8.0000,5.0000,12.0000,14.0000,17.0000,214.0000,29.0000,11.0000,10.0000,11.0000,7.0000,1.0000,2.0000,1.0000,2.0000,2.0000,2.0000,4.0000,3.0000,5.0000,1.0000,4.0000,4.0000,9.0000,214.0000,29.0000,11.0000,10.0000,11.0000,7.0000,1.0000,2.0000,1.0000,2.0000,2.0000,2.0000,4.0000,3.0000,5.0000,1.0000,4.0000,4.0000,9.0000,3732.0000,3732.0000,3761.0000,3761.0000
