dataset,pn,Lpn,ps,Lps,dn,Ldn,ds,Lds,model,#param,lnL,alpha,alpha_down,alpha_up,omegaA,omegaA_down,omegaA_up,prop_subst_sdel,prop_subst_wdel,prop_subst_wadv,prop_subst_sadv,Neutral:f0,Neutral:syno_orientation_error,GammaZero:negGmean,GammaZero:negGshape,GammaZero:syno_orientation_error,GammaExpo:negGmean,GammaExpo:negGshape,GammaExpo:posGmean,GammaExpo:pos_prop,GammaExpo:syno_orientation_error,GammaGamma:negGmean,GammaGamma:negGshape,GammaGamma:posGmean,GammaGamma:posGshape,GammaGamma:pos_prop,GammaGamma:syno_orientation_error,DisplGamma:negGmean,DisplGamma:negGshape,DisplGamma:s0,DisplGamma:syno_orientation_error,ScaledBeta:Ba,ScaledBeta:Bb,ScaledBeta:med_prop,ScaledBeta:syno_orientation_error,FGMBesselK:BKm,FGMBesselK:BKnsz2,FGMBesselK:BKsigma,FGMBesselK:BKscale,FGMBesselK:syno_orientation_error,theta,r2,r3,r4,r5,r6,r7,r8,r9,r10,r11,r12,r13,r14,r15,r16,r17,r18,r19,obs_specS1,obs_specS2,obs_specS3,obs_specS4,obs_specS5,obs_specS6,obs_specS7,obs_specS8,obs_specS9,obs_specS10,obs_specS11,obs_specS12,obs_specS13,obs_specS14,obs_specS15,obs_specS16,obs_specS17,obs_specS18,obs_specS19,exp_specS1,exp_specS2,exp_specS3,exp_specS4,exp_specS5,exp_specS6,exp_specS7,exp_specS8,exp_specS9,exp_specS10,exp_specS11,exp_specS12,exp_specS13,exp_specS14,exp_specS15,exp_specS16,exp_specS17,exp_specS18,exp_specS19,obs_specN1,obs_specN2,obs_specN3,obs_specN4,obs_specN5,obs_specN6,obs_specN7,obs_specN8,obs_specN9,obs_specN10,obs_specN11,obs_specN12,obs_specN13,obs_specN14,obs_specN15,obs_specN16,obs_specN17,obs_specN18,obs_specN19,exp_specN1,exp_specN2,exp_specN3,exp_specN4,exp_specN5,exp_specN6,exp_specN7,exp_specN8,exp_specN9,exp_specN10,exp_specN11,exp_specN12,exp_specN13,exp_specN14,exp_specN15,exp_specN16,exp_specN17,exp_specN18,exp_specN19,obs_dS,exp_dS,obs_dN,exp_dN
all,676.0000,561375.0000,3158.0000,187125.0000,384.0000,561375.0000,3366.0000,187125.0000,Neutral,22,-226.3450,-0.8764,NA, NA,-0.0333,NA,NA,NA,NA,NA,NA,0.035391,0.0070,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,944.0000,468.0000,282.0000,214.0000,169.0000,132.0000,128.0000,110.0000,96.0000,70.0000,72.0000,81.0000,96.0000,47.0000,32.0000,62.0000,44.0000,62.0000,49.0000,1084.2104,516.6312,311.0513,233.2885,177.8713,138.5430,134.9677,109.0467,97.4270,72.3999,72.3999,82.2320,91.1702,46.4789,32.1777,67.0369,46.4789,64.3554,49.1604,269.0000,110.0000,66.0000,47.0000,30.0000,23.0000,23.0000,12.0000,13.0000,11.0000,9.0000,11.0000,6.0000,5.0000,4.0000,13.0000,8.0000,10.0000,6.0000,128.7896,61.3688,36.9487,27.7115,21.1287,16.4570,16.0323,12.9533,11.5730,8.6001,8.6001,9.7680,10.8298,5.5211,3.8223,7.9631,5.5211,7.6446,5.8396,3366.0000,3351.8459,384.0000,398.1541
all,676.0000,561375.0000,3158.0000,187125.0000,384.0000,561375.0000,3366.0000,187125.0000,GammaExpo,25,-122.6254,0.0001,0.0000,0.0000,0.0000,0.0000,0.0000,0.0032,0.8952,0.1015,0.0001,NA,NA,NA,NA,NA,24587.487048,0.306536,0.000170,0.012869,0.000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.004969,1.013453,0.938693,0.952301,0.916453,0.862751,0.986094,0.914709,0.922936,0.764575,0.843456,1.047753,1.261314,0.693913,0.515682,1.147932,0.846986,1.243565,1.004096,944.0000,468.0000,282.0000,214.0000,169.0000,132.0000,128.0000,110.0000,96.0000,70.0000,72.0000,81.0000,96.0000,47.0000,32.0000,62.0000,44.0000,62.0000,49.0000,929.7666,471.1373,290.9217,221.3544,170.4174,133.6928,130.9767,106.3082,95.3461,71.0876,71.2925,81.1805,90.2098,46.0841,31.9642,66.7068,46.3235,64.2347,49.1355,269.0000,110.0000,66.0000,47.0000,30.0000,23.0000,23.0000,12.0000,13.0000,11.0000,9.0000,11.0000,6.0000,5.0000,4.0000,13.0000,8.0000,10.0000,6.0000,283.2334,106.8627,57.0783,39.6456,28.5826,21.3072,20.0233,15.6918,13.6539,9.9124,9.7075,10.8195,11.7902,5.9159,4.0358,8.2932,5.6765,7.7653,5.8645,3366.0000,3353.8164,384.0000,396.1836
all,676.0000,561375.0000,3158.0000,187125.0000,384.0000,561375.0000,3366.0000,187125.0000,Saturated,40,-115.1765,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,944.0000,468.0000,282.0000,214.0000,169.0000,132.0000,128.0000,110.0000,96.0000,70.0000,72.0000,81.0000,96.0000,47.0000,32.0000,62.0000,44.0000,62.0000,49.0000,944.0000,468.0000,282.0000,214.0000,169.0000,132.0000,128.0000,110.0000,96.0000,70.0000,72.0000,81.0000,96.0000,47.0000,32.0000,62.0000,44.0000,62.0000,49.0000,269.0000,110.0000,66.0000,47.0000,30.0000,23.0000,23.0000,12.0000,13.0000,11.0000,9.0000,11.0000,6.0000,5.0000,4.0000,13.0000,8.0000,10.0000,6.0000,269.0000,110.0000,66.0000,47.0000,30.0000,23.0000,23.0000,12.0000,13.0000,11.0000,9.0000,11.0000,6.0000,5.0000,4.0000,13.0000,8.0000,10.0000,6.0000,3366.0000,3366.0000,384.0000,384.0000
