dataset,pn,Lpn,ps,Lps,dn,Ldn,ds,Lds,model,#param,lnL,alpha,alpha_down,alpha_up,omegaA,omegaA_down,omegaA_up,prop_subst_sdel,prop_subst_wdel,prop_subst_wadv,prop_subst_sadv,Neutral:f0,Neutral:syno_orientation_error,GammaZero:negGmean,GammaZero:negGshape,GammaZero:syno_orientation_error,GammaExpo:negGmean,GammaExpo:negGshape,GammaExpo:posGmean,GammaExpo:pos_prop,GammaExpo:syno_orientation_error,GammaGamma:negGmean,GammaGamma:negGshape,GammaGamma:posGmean,GammaGamma:posGshape,GammaGamma:pos_prop,GammaGamma:syno_orientation_error,DisplGamma:negGmean,DisplGamma:negGshape,DisplGamma:s0,DisplGamma:syno_orientation_error,ScaledBeta:Ba,ScaledBeta:Bb,ScaledBeta:med_prop,ScaledBeta:syno_orientation_error,FGMBesselK:BKm,FGMBesselK:BKnsz2,FGMBesselK:BKsigma,FGMBesselK:BKscale,FGMBesselK:syno_orientation_error,theta,r2,r3,r4,r5,r6,r7,r8,r9,r10,r11,r12,r13,r14,r15,r16,r17,r18,r19,obs_specS1,obs_specS2,obs_specS3,obs_specS4,obs_specS5,obs_specS6,obs_specS7,obs_specS8,obs_specS9,obs_specS10,obs_specS11,obs_specS12,obs_specS13,obs_specS14,obs_specS15,obs_specS16,obs_specS17,obs_specS18,obs_specS19,exp_specS1,exp_specS2,exp_specS3,exp_specS4,exp_specS5,exp_specS6,exp_specS7,exp_specS8,exp_specS9,exp_specS10,exp_specS11,exp_specS12,exp_specS13,exp_specS14,exp_specS15,exp_specS16,exp_specS17,exp_specS18,exp_specS19,obs_specN1,obs_specN2,obs_specN3,obs_specN4,obs_specN5,obs_specN6,obs_specN7,obs_specN8,obs_specN9,obs_specN10,obs_specN11,obs_specN12,obs_specN13,obs_specN14,obs_specN15,obs_specN16,obs_specN17,obs_specN18,obs_specN19,exp_specN1,exp_specN2,exp_specN3,exp_specN4,exp_specN5,exp_specN6,exp_specN7,exp_specN8,exp_specN9,exp_specN10,exp_specN11,exp_specN12,exp_specN13,exp_specN14,exp_specN15,exp_specN16,exp_specN17,exp_specN18,exp_specN19,obs_dS,exp_dS,obs_dN,exp_dN
all,950.0000,561375.0000,5252.0000,187125.0000,373.0000,561375.0000,2635.0000,187125.0000,Neutral,22,-187.3390,-0.2778,NA, NA,-0.0131,NA,NA,NA,NA,NA,NA,0.042286,0.0070,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1554.0000,677.0000,498.0000,350.0000,308.0000,253.0000,209.0000,201.0000,146.0000,156.0000,135.0000,110.0000,109.0000,106.0000,92.0000,74.0000,79.0000,110.0000,85.0000,1708.7377,697.6400,518.6460,356.2417,299.4875,257.5767,205.1882,194.7105,144.0683,150.1803,127.4786,109.1427,105.6501,107.3964,90.8067,79.4559,78.5827,102.1575,82.0753,403.0000,122.0000,96.0000,58.0000,35.0000,42.0000,26.0000,22.0000,19.0000,16.0000,11.0000,15.0000,12.0000,17.0000,12.0000,17.0000,11.0000,7.0000,9.0000,248.2623,101.3600,75.3540,51.7583,43.5125,37.4233,29.8118,28.2895,20.9317,21.8197,18.5214,15.8573,15.3499,15.6036,13.1933,11.5441,11.4173,14.8425,11.9247,2635.0000,2626.4093,373.0000,381.5907
all,950.0000,561375.0000,5252.0000,187125.0000,373.0000,561375.0000,2635.0000,187125.0000,GammaExpo,25,-133.1627,0.0237,0.0000,0.0000,0.0011,0.0000,0.0000,0.0020,0.3446,0.6297,0.0237,NA,NA,NA,NA,NA,9881.535031,0.433931,1.082961,0.017616,0.019851,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.008446,0.866233,0.985691,0.911330,0.962514,0.995965,0.926545,1.004600,0.835147,0.965069,0.898033,0.834824,0.869916,0.944152,0.845114,0.774951,0.791484,1.032337,0.757883,1554.0000,677.0000,498.0000,350.0000,308.0000,253.0000,209.0000,201.0000,146.0000,156.0000,135.0000,110.0000,109.0000,106.0000,92.0000,74.0000,79.0000,110.0000,85.0000,1550.6645,672.4130,510.7687,354.7025,300.2026,259.3591,207.2689,197.1437,146.1212,152.5182,129.5908,111.0367,107.5535,109.4014,92.5756,81.1037,80.3958,105.0327,85.5648,403.0000,122.0000,96.0000,58.0000,35.0000,42.0000,26.0000,22.0000,19.0000,16.0000,11.0000,15.0000,12.0000,17.0000,12.0000,17.0000,11.0000,7.0000,9.0000,406.3355,126.5870,83.2313,53.2975,42.7974,35.6409,27.7311,25.8563,18.8788,19.4818,16.4092,13.9633,13.4465,13.5986,11.4244,9.8963,9.6042,11.9673,8.4352,2635.0000,2634.6489,373.0000,373.3511
all,950.0000,561375.0000,5252.0000,187125.0000,373.0000,561375.0000,2635.0000,187125.0000,Saturated,40,-123.8807,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1554.0000,677.0000,498.0000,350.0000,308.0000,253.0000,209.0000,201.0000,146.0000,156.0000,135.0000,110.0000,109.0000,106.0000,92.0000,74.0000,79.0000,110.0000,85.0000,1554.0000,677.0000,498.0000,350.0000,308.0000,253.0000,209.0000,201.0000,146.0000,156.0000,135.0000,110.0000,109.0000,106.0000,92.0000,74.0000,79.0000,110.0000,85.0000,403.0000,122.0000,96.0000,58.0000,35.0000,42.0000,26.0000,22.0000,19.0000,16.0000,11.0000,15.0000,12.0000,17.0000,12.0000,17.0000,11.0000,7.0000,9.0000,403.0000,122.0000,96.0000,58.0000,35.0000,42.0000,26.0000,22.0000,19.0000,16.0000,11.0000,15.0000,12.0000,17.0000,12.0000,17.0000,11.0000,7.0000,9.0000,2635.0000,2635.0000,373.0000,373.0000
