dataset,pn,Lpn,ps,Lps,dn,Ldn,ds,Lds,model,#param,lnL,alpha,alpha_down,alpha_up,omegaA,omegaA_down,omegaA_up,prop_subst_sdel,prop_subst_wdel,prop_subst_wadv,prop_subst_sadv,Neutral:f0,Neutral:syno_orientation_error,GammaZero:negGmean,GammaZero:negGshape,GammaZero:syno_orientation_error,GammaExpo:negGmean,GammaExpo:negGshape,GammaExpo:posGmean,GammaExpo:pos_prop,GammaExpo:syno_orientation_error,GammaGamma:negGmean,GammaGamma:negGshape,GammaGamma:posGmean,GammaGamma:posGshape,GammaGamma:pos_prop,GammaGamma:syno_orientation_error,DisplGamma:negGmean,DisplGamma:negGshape,DisplGamma:s0,DisplGamma:syno_orientation_error,ScaledBeta:Ba,ScaledBeta:Bb,ScaledBeta:med_prop,ScaledBeta:syno_orientation_error,FGMBesselK:BKm,FGMBesselK:BKnsz2,FGMBesselK:BKsigma,FGMBesselK:BKscale,FGMBesselK:syno_orientation_error,theta,r2,r3,r4,r5,r6,r7,r8,r9,r10,r11,r12,r13,r14,r15,r16,r17,r18,r19,obs_specS1,obs_specS2,obs_specS3,obs_specS4,obs_specS5,obs_specS6,obs_specS7,obs_specS8,obs_specS9,obs_specS10,obs_specS11,obs_specS12,obs_specS13,obs_specS14,obs_specS15,obs_specS16,obs_specS17,obs_specS18,obs_specS19,exp_specS1,exp_specS2,exp_specS3,exp_specS4,exp_specS5,exp_specS6,exp_specS7,exp_specS8,exp_specS9,exp_specS10,exp_specS11,exp_specS12,exp_specS13,exp_specS14,exp_specS15,exp_specS16,exp_specS17,exp_specS18,exp_specS19,obs_specN1,obs_specN2,obs_specN3,obs_specN4,obs_specN5,obs_specN6,obs_specN7,obs_specN8,obs_specN9,obs_specN10,obs_specN11,obs_specN12,obs_specN13,obs_specN14,obs_specN15,obs_specN16,obs_specN17,obs_specN18,obs_specN19,exp_specN1,exp_specN2,exp_specN3,exp_specN4,exp_specN5,exp_specN6,exp_specN7,exp_specN8,exp_specN9,exp_specN10,exp_specN11,exp_specN12,exp_specN13,exp_specN14,exp_specN15,exp_specN16,exp_specN17,exp_specN18,exp_specN19,obs_dS,exp_dS,obs_dN,exp_dN
all,311.0000,561375.0000,1005.0000,187125.0000,2747.0000,561375.0000,3624.0000,187125.0000,Neutral,22,-209.6608,0.5918,NA, NA,0.1495,NA,NA,NA,NA,NA,NA,0.143026,0.0000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,514.0000,159.0000,73.0000,40.0000,33.0000,27.0000,12.0000,10.0000,12.0000,12.0000,10.0000,4.0000,13.0000,16.0000,18.0000,5.0000,14.0000,15.0000,18.0000,395.6497,113.6137,52.5249,26.8334,23.9788,17.1277,13.7022,7.9929,10.8475,7.9929,6.8511,3.4255,9.7057,10.2766,11.9894,3.4255,10.2766,10.8475,14.2731,179.0000,40.0000,19.0000,7.0000,9.0000,3.0000,12.0000,4.0000,7.0000,2.0000,2.0000,2.0000,4.0000,2.0000,3.0000,1.0000,4.0000,4.0000,7.0000,297.3503,85.3863,39.4751,20.1666,18.0212,12.8723,10.2978,6.0071,8.1525,6.0071,5.1489,2.5745,7.2943,7.7234,9.0106,2.5745,7.7234,8.1525,10.7269,3624.0000,3637.3508,2747.0000,2733.6492
all,311.0000,561375.0000,1005.0000,187125.0000,2747.0000,561375.0000,3624.0000,187125.0000,GammaExpo,25,-101.8194,0.7544,0.0000,0.0000,0.1905,0.0000,0.0000,0.0004,0.1248,0.1205,0.7544,NA,NA,NA,NA,NA,45195.476089,0.296917,8.372445,0.025724,0.032817,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.002838,0.602195,0.424451,0.290991,0.325626,0.278789,0.259318,0.171945,0.260583,0.211309,0.196842,0.105758,0.318512,0.354522,0.429436,0.125437,0.376195,0.381057,0.428634,514.0000,159.0000,73.0000,40.0000,33.0000,27.0000,12.0000,10.0000,12.0000,12.0000,10.0000,4.0000,13.0000,16.0000,18.0000,5.0000,14.0000,15.0000,18.0000,514.5865,155.2475,73.1110,37.6852,33.8312,24.2146,19.3768,11.2901,15.2855,11.2226,9.5732,4.7574,13.3784,14.0375,16.2028,4.5736,13.5526,14.1950,19.0589,179.0000,40.0000,19.0000,7.0000,9.0000,3.0000,12.0000,4.0000,7.0000,2.0000,2.0000,2.0000,4.0000,2.0000,3.0000,1.0000,4.0000,4.0000,7.0000,178.4135,43.7525,18.8890,9.3148,8.1688,5.7854,4.6232,2.7099,3.7145,2.7774,2.4268,1.2426,3.6216,3.9625,4.7972,1.4264,4.4474,4.8050,5.9411,3624.0000,3625.2877,2747.0000,2745.7123
all,311.0000,561375.0000,1005.0000,187125.0000,2747.0000,561375.0000,3624.0000,187125.0000,Saturated,40,-90.6047,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,514.0000,159.0000,73.0000,40.0000,33.0000,27.0000,12.0000,10.0000,12.0000,12.0000,10.0000,4.0000,13.0000,16.0000,18.0000,5.0000,14.0000,15.0000,18.0000,514.0000,159.0000,73.0000,40.0000,33.0000,27.0000,12.0000,10.0000,12.0000,12.0000,10.0000,4.0000,13.0000,16.0000,18.0000,5.0000,14.0000,15.0000,18.0000,179.0000,40.0000,19.0000,7.0000,9.0000,3.0000,12.0000,4.0000,7.0000,2.0000,2.0000,2.0000,4.0000,2.0000,3.0000,1.0000,4.0000,4.0000,7.0000,179.0000,40.0000,19.0000,7.0000,9.0000,3.0000,12.0000,4.0000,7.0000,2.0000,2.0000,2.0000,4.0000,2.0000,3.0000,1.0000,4.0000,4.0000,7.0000,3624.0000,3624.0000,2747.0000,2747.0000
