dataset,pn,Lpn,ps,Lps,dn,Ldn,ds,Lds,model,#param,lnL,alpha,alpha_down,alpha_up,omegaA,omegaA_down,omegaA_up,prop_subst_sdel,prop_subst_wdel,prop_subst_wadv,prop_subst_sadv,Neutral:f0,Neutral:syno_orientation_error,GammaZero:negGmean,GammaZero:negGshape,GammaZero:syno_orientation_error,GammaExpo:negGmean,GammaExpo:negGshape,GammaExpo:posGmean,GammaExpo:pos_prop,GammaExpo:syno_orientation_error,GammaGamma:negGmean,GammaGamma:negGshape,GammaGamma:posGmean,GammaGamma:posGshape,GammaGamma:pos_prop,GammaGamma:syno_orientation_error,DisplGamma:negGmean,DisplGamma:negGshape,DisplGamma:s0,DisplGamma:syno_orientation_error,ScaledBeta:Ba,ScaledBeta:Bb,ScaledBeta:med_prop,ScaledBeta:syno_orientation_error,FGMBesselK:BKm,FGMBesselK:BKnsz2,FGMBesselK:BKsigma,FGMBesselK:BKscale,FGMBesselK:syno_orientation_error,theta,r2,r3,r4,r5,r6,r7,r8,r9,r10,r11,r12,r13,r14,r15,r16,r17,r18,r19,obs_specS1,obs_specS2,obs_specS3,obs_specS4,obs_specS5,obs_specS6,obs_specS7,obs_specS8,obs_specS9,obs_specS10,obs_specS11,obs_specS12,obs_specS13,obs_specS14,obs_specS15,obs_specS16,obs_specS17,obs_specS18,obs_specS19,exp_specS1,exp_specS2,exp_specS3,exp_specS4,exp_specS5,exp_specS6,exp_specS7,exp_specS8,exp_specS9,exp_specS10,exp_specS11,exp_specS12,exp_specS13,exp_specS14,exp_specS15,exp_specS16,exp_specS17,exp_specS18,exp_specS19,obs_specN1,obs_specN2,obs_specN3,obs_specN4,obs_specN5,obs_specN6,obs_specN7,obs_specN8,obs_specN9,obs_specN10,obs_specN11,obs_specN12,obs_specN13,obs_specN14,obs_specN15,obs_specN16,obs_specN17,obs_specN18,obs_specN19,exp_specN1,exp_specN2,exp_specN3,exp_specN4,exp_specN5,exp_specN6,exp_specN7,exp_specN8,exp_specN9,exp_specN10,exp_specN11,exp_specN12,exp_specN13,exp_specN14,exp_specN15,exp_specN16,exp_specN17,exp_specN18,exp_specN19,obs_dS,exp_dS,obs_dN,exp_dN
all,705.0000,561375.0000,3159.0000,187125.0000,393.0000,561375.0000,3224.0000,187125.0000,Neutral,22,-237.3194,-0.8308,NA, NA,-0.0338,NA,NA,NA,NA,NA,NA,0.037527,0.0090,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1035.0000,500.0000,306.0000,176.0000,157.0000,130.0000,106.0000,102.0000,82.0000,66.0000,61.0000,63.0000,58.0000,54.0000,55.0000,59.0000,60.0000,38.0000,51.0000,1211.3254,543.9871,329.2320,189.0200,168.6094,128.6756,108.2650,103.8279,79.8676,69.2186,61.2318,58.5696,61.2318,51.4702,58.5696,62.1193,59.4570,33.7219,50.5828,330.0000,113.0000,65.0000,37.0000,33.0000,15.0000,16.0000,15.0000,8.0000,12.0000,8.0000,3.0000,11.0000,4.0000,11.0000,11.0000,7.0000,0.0000,6.0000,153.6746,69.0129,41.7680,23.9800,21.3906,16.3244,13.7350,13.1721,10.1324,8.7814,7.7682,7.4304,7.7682,6.5298,7.4304,7.8807,7.5430,4.2781,6.4172,3224.0000,3209.7904,393.0000,407.2096
all,705.0000,561375.0000,3159.0000,187125.0000,393.0000,561375.0000,3224.0000,187125.0000,GammaExpo,25,-124.0085,0.0002,0.0000,0.0000,0.0000,0.0000,0.0000,0.0030,0.6284,0.3684,0.0002,NA,NA,NA,NA,NA,8767.658669,0.384196,0.004186,0.014986,0.016007,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.005603,0.962680,0.897115,0.696257,0.782991,0.721142,0.710619,0.780834,0.676714,0.651972,0.634107,0.660622,0.745993,0.672058,0.813181,0.908779,0.904870,0.520880,0.731966,1035.0000,500.0000,306.0000,176.0000,157.0000,130.0000,106.0000,102.0000,82.0000,66.0000,61.0000,63.0000,58.0000,54.0000,55.0000,59.0000,60.0000,38.0000,51.0000,1032.5510,497.4804,309.3940,180.3067,162.4333,124.8609,105.6492,101.7872,78.6040,68.3560,60.6540,58.1810,60.9898,51.4041,58.6583,62.4102,59.9752,34.2249,52.0286,330.0000,113.0000,65.0000,37.0000,33.0000,15.0000,16.0000,15.0000,8.0000,12.0000,8.0000,3.0000,11.0000,4.0000,11.0000,11.0000,7.0000,0.0000,6.0000,332.4490,115.5196,61.6060,32.6933,27.5667,20.1391,16.3508,15.2128,11.3960,9.6440,8.3460,7.8190,8.0102,6.5959,7.3417,7.5898,7.0248,3.7751,4.9714,3224.0000,3223.7080,393.0000,393.2920
all,705.0000,561375.0000,3159.0000,187125.0000,393.0000,561375.0000,3224.0000,187125.0000,Saturated,40,-112.0171,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1035.0000,500.0000,306.0000,176.0000,157.0000,130.0000,106.0000,102.0000,82.0000,66.0000,61.0000,63.0000,58.0000,54.0000,55.0000,59.0000,60.0000,38.0000,51.0000,1035.0000,500.0000,306.0000,176.0000,157.0000,130.0000,106.0000,102.0000,82.0000,66.0000,61.0000,63.0000,58.0000,54.0000,55.0000,59.0000,60.0000,38.0000,51.0000,330.0000,113.0000,65.0000,37.0000,33.0000,15.0000,16.0000,15.0000,8.0000,12.0000,8.0000,3.0000,11.0000,4.0000,11.0000,11.0000,7.0000,0.0000,6.0000,330.0000,113.0000,65.0000,37.0000,33.0000,15.0000,16.0000,15.0000,8.0000,12.0000,8.0000,3.0000,11.0000,4.0000,11.0000,11.0000,7.0000,0.0000,6.0000,3224.0000,3224.0000,393.0000,393.0000
