dataset,pn,Lpn,ps,Lps,dn,Ldn,ds,Lds,model,#param,lnL,alpha,alpha_down,alpha_up,omegaA,omegaA_down,omegaA_up,prop_subst_sdel,prop_subst_wdel,prop_subst_wadv,prop_subst_sadv,Neutral:f0,Neutral:syno_orientation_error,GammaZero:negGmean,GammaZero:negGshape,GammaZero:syno_orientation_error,GammaExpo:negGmean,GammaExpo:negGshape,GammaExpo:posGmean,GammaExpo:pos_prop,GammaExpo:syno_orientation_error,GammaGamma:negGmean,GammaGamma:negGshape,GammaGamma:posGmean,GammaGamma:posGshape,GammaGamma:pos_prop,GammaGamma:syno_orientation_error,DisplGamma:negGmean,DisplGamma:negGshape,DisplGamma:s0,DisplGamma:syno_orientation_error,ScaledBeta:Ba,ScaledBeta:Bb,ScaledBeta:med_prop,ScaledBeta:syno_orientation_error,FGMBesselK:BKm,FGMBesselK:BKnsz2,FGMBesselK:BKsigma,FGMBesselK:BKscale,FGMBesselK:syno_orientation_error,theta,r2,r3,r4,r5,r6,r7,r8,r9,r10,r11,r12,r13,r14,r15,r16,r17,r18,r19,obs_specS1,obs_specS2,obs_specS3,obs_specS4,obs_specS5,obs_specS6,obs_specS7,obs_specS8,obs_specS9,obs_specS10,obs_specS11,obs_specS12,obs_specS13,obs_specS14,obs_specS15,obs_specS16,obs_specS17,obs_specS18,obs_specS19,exp_specS1,exp_specS2,exp_specS3,exp_specS4,exp_specS5,exp_specS6,exp_specS7,exp_specS8,exp_specS9,exp_specS10,exp_specS11,exp_specS12,exp_specS13,exp_specS14,exp_specS15,exp_specS16,exp_specS17,exp_specS18,exp_specS19,obs_specN1,obs_specN2,obs_specN3,obs_specN4,obs_specN5,obs_specN6,obs_specN7,obs_specN8,obs_specN9,obs_specN10,obs_specN11,obs_specN12,obs_specN13,obs_specN14,obs_specN15,obs_specN16,obs_specN17,obs_specN18,obs_specN19,exp_specN1,exp_specN2,exp_specN3,exp_specN4,exp_specN5,exp_specN6,exp_specN7,exp_specN8,exp_specN9,exp_specN10,exp_specN11,exp_specN12,exp_specN13,exp_specN14,exp_specN15,exp_specN16,exp_specN17,exp_specN18,exp_specN19,obs_dS,exp_dS,obs_dN,exp_dN
all,706.0000,561375.0000,2981.0000,187125.0000,234.0000,561375.0000,1518.0000,187125.0000,Neutral,22,-188.6862,-0.5364,NA, NA,-0.0276,NA,NA,NA,NA,NA,NA,0.046446,0.0120,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,990.0000,365.0000,237.0000,188.0000,173.0000,160.0000,107.0000,98.0000,76.0000,63.0000,70.0000,57.0000,63.0000,56.0000,47.0000,39.0000,69.0000,61.0000,62.0000,1139.5173,392.4622,250.4528,193.6491,178.1572,162.6652,107.5828,94.6729,75.7383,71.4350,70.5743,53.3611,60.2464,54.2217,47.3364,38.7298,65.4104,57.6644,59.3857,334.0000,91.0000,54.0000,37.0000,34.0000,29.0000,18.0000,12.0000,12.0000,20.0000,12.0000,5.0000,7.0000,7.0000,8.0000,6.0000,7.0000,6.0000,7.0000,184.4827,63.5378,40.5472,31.3509,28.8428,26.3348,17.4172,15.3271,12.2617,11.5650,11.4257,8.6389,9.7536,8.7783,7.6636,6.2702,10.5896,9.3356,9.6143,1518.0000,1507.8809,234.0000,244.1191
all,706.0000,561375.0000,2981.0000,187125.0000,234.0000,561375.0000,1518.0000,187125.0000,GammaExpo,25,-119.6029,0.0003,0.0000,0.0000,0.0000,0.0000,0.0000,0.0019,0.2511,0.7466,0.0003,NA,NA,NA,NA,NA,4004.140778,0.516036,0.000694,0.041429,0.040301,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.005492,0.738368,0.722704,0.752420,0.869453,0.954575,0.736688,0.739917,0.664114,0.693071,0.748783,0.612716,0.741390,0.708036,0.648578,0.548671,0.936078,0.794826,0.679061,990.0000,365.0000,237.0000,188.0000,173.0000,160.0000,107.0000,98.0000,76.0000,63.0000,70.0000,57.0000,63.0000,56.0000,47.0000,39.0000,69.0000,61.0000,62.0000,988.4942,365.8303,239.3652,187.4784,173.9117,159.7426,106.1480,93.7777,75.2812,71.2292,70.5856,53.5332,60.6363,54.7696,48.0195,39.5040,67.2337,60.0131,63.3770,334.0000,91.0000,54.0000,37.0000,34.0000,29.0000,18.0000,12.0000,12.0000,20.0000,12.0000,5.0000,7.0000,7.0000,8.0000,6.0000,7.0000,6.0000,7.0000,335.5058,90.1697,51.6348,37.5216,33.0883,29.2574,18.8520,16.2223,12.7188,11.7708,11.4144,8.4668,9.3637,8.2304,6.9805,5.4960,8.7663,6.9869,5.6230,1518.0000,1519.6004,234.0000,232.3996
all,706.0000,561375.0000,2981.0000,187125.0000,234.0000,561375.0000,1518.0000,187125.0000,Saturated,40,-113.8702,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,990.0000,365.0000,237.0000,188.0000,173.0000,160.0000,107.0000,98.0000,76.0000,63.0000,70.0000,57.0000,63.0000,56.0000,47.0000,39.0000,69.0000,61.0000,62.0000,990.0000,365.0000,237.0000,188.0000,173.0000,160.0000,107.0000,98.0000,76.0000,63.0000,70.0000,57.0000,63.0000,56.0000,47.0000,39.0000,69.0000,61.0000,62.0000,334.0000,91.0000,54.0000,37.0000,34.0000,29.0000,18.0000,12.0000,12.0000,20.0000,12.0000,5.0000,7.0000,7.0000,8.0000,6.0000,7.0000,6.0000,7.0000,334.0000,91.0000,54.0000,37.0000,34.0000,29.0000,18.0000,12.0000,12.0000,20.0000,12.0000,5.0000,7.0000,7.0000,8.0000,6.0000,7.0000,6.0000,7.0000,1518.0000,1518.0000,234.0000,234.0000
