dataset,pn,Lpn,ps,Lps,dn,Ldn,ds,Lds,model,#param,lnL,alpha,alpha_down,alpha_up,omegaA,omegaA_down,omegaA_up,prop_subst_sdel,prop_subst_wdel,prop_subst_wadv,prop_subst_sadv,Neutral:f0,Neutral:syno_orientation_error,GammaZero:negGmean,GammaZero:negGshape,GammaZero:syno_orientation_error,GammaExpo:negGmean,GammaExpo:negGshape,GammaExpo:posGmean,GammaExpo:pos_prop,GammaExpo:syno_orientation_error,GammaGamma:negGmean,GammaGamma:negGshape,GammaGamma:posGmean,GammaGamma:posGshape,GammaGamma:pos_prop,GammaGamma:syno_orientation_error,DisplGamma:negGmean,DisplGamma:negGshape,DisplGamma:s0,DisplGamma:syno_orientation_error,ScaledBeta:Ba,ScaledBeta:Bb,ScaledBeta:med_prop,ScaledBeta:syno_orientation_error,FGMBesselK:BKm,FGMBesselK:BKnsz2,FGMBesselK:BKsigma,FGMBesselK:BKscale,FGMBesselK:syno_orientation_error,theta,r2,r3,r4,r5,r6,r7,r8,r9,r10,r11,r12,r13,r14,r15,r16,r17,r18,r19,obs_specS1,obs_specS2,obs_specS3,obs_specS4,obs_specS5,obs_specS6,obs_specS7,obs_specS8,obs_specS9,obs_specS10,obs_specS11,obs_specS12,obs_specS13,obs_specS14,obs_specS15,obs_specS16,obs_specS17,obs_specS18,obs_specS19,exp_specS1,exp_specS2,exp_specS3,exp_specS4,exp_specS5,exp_specS6,exp_specS7,exp_specS8,exp_specS9,exp_specS10,exp_specS11,exp_specS12,exp_specS13,exp_specS14,exp_specS15,exp_specS16,exp_specS17,exp_specS18,exp_specS19,obs_specN1,obs_specN2,obs_specN3,obs_specN4,obs_specN5,obs_specN6,obs_specN7,obs_specN8,obs_specN9,obs_specN10,obs_specN11,obs_specN12,obs_specN13,obs_specN14,obs_specN15,obs_specN16,obs_specN17,obs_specN18,obs_specN19,exp_specN1,exp_specN2,exp_specN3,exp_specN4,exp_specN5,exp_specN6,exp_specN7,exp_specN8,exp_specN9,exp_specN10,exp_specN11,exp_specN12,exp_specN13,exp_specN14,exp_specN15,exp_specN16,exp_specN17,exp_specN18,exp_specN19,obs_dS,exp_dS,obs_dN,exp_dN
all,369.0000,561375.0000,1126.0000,187125.0000,2691.0000,561375.0000,3770.0000,187125.0000,Neutral,22,-209.4548,0.5409,NA, NA,0.1287,NA,NA,NA,NA,NA,NA,0.138152,0.0000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,510.0000,148.0000,89.0000,63.0000,55.0000,36.0000,41.0000,18.0000,23.0000,27.0000,26.0000,11.0000,14.0000,11.0000,8.0000,11.0000,15.0000,8.0000,12.0000,429.7882,109.4965,66.7518,46.8434,37.4747,24.5928,26.3494,13.4675,15.2241,18.7374,17.5663,11.1253,11.1253,7.6121,6.4410,7.6121,9.3687,5.2699,10.5398,224.0000,39.0000,25.0000,17.0000,9.0000,6.0000,4.0000,5.0000,3.0000,5.0000,4.0000,8.0000,5.0000,2.0000,3.0000,2.0000,1.0000,1.0000,6.0000,304.2118,77.5035,47.2482,33.1566,26.5253,17.4072,18.6506,9.5325,10.7759,13.2626,12.4337,7.8747,7.8747,5.3879,4.5590,5.3879,6.6313,3.7301,7.4602,3770.0000,3783.1902,2691.0000,2677.8098
all,369.0000,561375.0000,1126.0000,187125.0000,2691.0000,561375.0000,3770.0000,187125.0000,GammaExpo,25,-102.9016,0.8108,0.0000,0.0000,0.1928,0.0000,0.0000,0.0007,0.0882,0.1003,0.8108,NA,NA,NA,NA,NA,1428.691402,0.520757,9.593607,0.022110,0.013764,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.002770,0.568103,0.538628,0.512246,0.516426,0.408191,0.510621,0.297811,0.377400,0.513268,0.525290,0.359297,0.384200,0.278358,0.246835,0.302032,0.378712,0.211300,0.391536,510.0000,148.0000,89.0000,63.0000,55.0000,36.0000,41.0000,18.0000,23.0000,27.0000,26.0000,11.0000,14.0000,11.0000,8.0000,11.0000,15.0000,8.0000,12.0000,511.6073,145.4413,92.0139,65.6975,53.0484,34.9880,37.5725,19.2084,21.6825,26.6061,24.8296,15.6274,15.5005,10.4957,8.7649,10.1892,12.2894,6.7550,13.3285,224.0000,39.0000,25.0000,17.0000,9.0000,6.0000,4.0000,5.0000,3.0000,5.0000,4.0000,8.0000,5.0000,2.0000,3.0000,2.0000,1.0000,1.0000,6.0000,222.3927,41.5587,21.9861,14.3025,10.9516,7.0120,7.4275,3.7916,4.3175,5.3939,5.1704,3.3726,3.4995,2.5043,2.2351,2.8108,3.7106,2.2450,4.6715,3770.0000,3772.2702,2691.0000,2688.7298
all,369.0000,561375.0000,1126.0000,187125.0000,2691.0000,561375.0000,3770.0000,187125.0000,Saturated,40,-93.9111,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,510.0000,148.0000,89.0000,63.0000,55.0000,36.0000,41.0000,18.0000,23.0000,27.0000,26.0000,11.0000,14.0000,11.0000,8.0000,11.0000,15.0000,8.0000,12.0000,510.0000,148.0000,89.0000,63.0000,55.0000,36.0000,41.0000,18.0000,23.0000,27.0000,26.0000,11.0000,14.0000,11.0000,8.0000,11.0000,15.0000,8.0000,12.0000,224.0000,39.0000,25.0000,17.0000,9.0000,6.0000,4.0000,5.0000,3.0000,5.0000,4.0000,8.0000,5.0000,2.0000,3.0000,2.0000,1.0000,1.0000,6.0000,224.0000,39.0000,25.0000,17.0000,9.0000,6.0000,4.0000,5.0000,3.0000,5.0000,4.0000,8.0000,5.0000,2.0000,3.0000,2.0000,1.0000,1.0000,6.0000,3770.0000,3770.0000,2691.0000,2691.0000
