dataset,pn,Lpn,ps,Lps,dn,Ldn,ds,Lds,model,#param,lnL,alpha,alpha_down,alpha_up,omegaA,omegaA_down,omegaA_up,prop_subst_sdel,prop_subst_wdel,prop_subst_wadv,prop_subst_sadv,Neutral:f0,Neutral:syno_orientation_error,GammaZero:negGmean,GammaZero:negGshape,GammaZero:syno_orientation_error,GammaExpo:negGmean,GammaExpo:negGshape,GammaExpo:posGmean,GammaExpo:pos_prop,GammaExpo:syno_orientation_error,GammaGamma:negGmean,GammaGamma:negGshape,GammaGamma:posGmean,GammaGamma:posGshape,GammaGamma:pos_prop,GammaGamma:syno_orientation_error,DisplGamma:negGmean,DisplGamma:negGshape,DisplGamma:s0,DisplGamma:syno_orientation_error,ScaledBeta:Ba,ScaledBeta:Bb,ScaledBeta:med_prop,ScaledBeta:syno_orientation_error,FGMBesselK:BKm,FGMBesselK:BKnsz2,FGMBesselK:BKsigma,FGMBesselK:BKscale,FGMBesselK:syno_orientation_error,theta,r2,r3,r4,r5,r6,r7,r8,r9,r10,r11,r12,r13,r14,r15,r16,r17,r18,r19,obs_specS1,obs_specS2,obs_specS3,obs_specS4,obs_specS5,obs_specS6,obs_specS7,obs_specS8,obs_specS9,obs_specS10,obs_specS11,obs_specS12,obs_specS13,obs_specS14,obs_specS15,obs_specS16,obs_specS17,obs_specS18,obs_specS19,exp_specS1,exp_specS2,exp_specS3,exp_specS4,exp_specS5,exp_specS6,exp_specS7,exp_specS8,exp_specS9,exp_specS10,exp_specS11,exp_specS12,exp_specS13,exp_specS14,exp_specS15,exp_specS16,exp_specS17,exp_specS18,exp_specS19,obs_specN1,obs_specN2,obs_specN3,obs_specN4,obs_specN5,obs_specN6,obs_specN7,obs_specN8,obs_specN9,obs_specN10,obs_specN11,obs_specN12,obs_specN13,obs_specN14,obs_specN15,obs_specN16,obs_specN17,obs_specN18,obs_specN19,exp_specN1,exp_specN2,exp_specN3,exp_specN4,exp_specN5,exp_specN6,exp_specN7,exp_specN8,exp_specN9,exp_specN10,exp_specN11,exp_specN12,exp_specN13,exp_specN14,exp_specN15,exp_specN16,exp_specN17,exp_specN18,exp_specN19,obs_dS,exp_dS,obs_dN,exp_dN
all,682.0000,561375.0000,3373.0000,187125.0000,344.0000,561375.0000,3234.0000,187125.0000,Neutral,22,-249.7275,-0.9009,NA, NA,-0.0319,NA,NA,NA,NA,NA,NA,0.033400,0.0100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,976.0000,477.0000,342.0000,235.0000,203.0000,132.0000,141.0000,138.0000,91.0000,101.0000,60.0000,83.0000,47.0000,71.0000,62.0000,56.0000,59.0000,44.0000,55.0000,1157.1447,521.8849,362.6200,242.9464,213.2530,134.9702,144.8680,136.7698,96.2788,107.0764,58.4871,84.5813,46.7897,71.0843,58.4871,55.7877,59.3869,42.2907,53.9881,310.0000,103.0000,61.0000,35.0000,34.0000,18.0000,20.0000,14.0000,16.0000,18.0000,5.0000,11.0000,5.0000,8.0000,3.0000,6.0000,7.0000,3.0000,5.0000,128.8553,58.1151,40.3800,27.0536,23.7470,15.0298,16.1320,15.2302,10.7212,11.9236,6.5129,9.4187,5.2103,7.9157,6.5129,6.2123,6.6131,4.7093,6.0119,3234.0000,3219.4897,344.0000,358.5103
all,682.0000,561375.0000,3373.0000,187125.0000,344.0000,561375.0000,3234.0000,187125.0000,GammaExpo,25,-118.7806,0.0001,0.0000,0.0000,0.0000,0.0000,0.0000,0.0034,0.5547,0.4418,0.0001,NA,NA,NA,NA,NA,4579.375323,0.450393,0.000402,0.020048,0.020327,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.005322,0.975174,1.044968,0.946564,1.047207,0.799516,1.004471,1.085825,0.860506,1.062919,0.637659,1.003111,0.598439,0.972437,0.848462,0.849436,0.934875,0.668066,0.776788,976.0000,477.0000,342.0000,235.0000,203.0000,132.0000,141.0000,138.0000,91.0000,101.0000,60.0000,83.0000,47.0000,71.0000,62.0000,56.0000,59.0000,44.0000,55.0000,976.7383,476.8220,341.0934,232.0818,205.7595,131.1670,141.5692,134.2580,94.8695,105.8579,57.9931,84.0974,46.6446,71.0510,58.6233,56.0972,59.9634,42.9741,55.6143,310.0000,103.0000,61.0000,35.0000,34.0000,18.0000,20.0000,14.0000,16.0000,18.0000,5.0000,11.0000,5.0000,8.0000,3.0000,6.0000,7.0000,3.0000,5.0000,309.2617,103.1780,61.9066,37.9182,31.2405,18.8330,19.4308,17.7420,12.1305,13.1421,7.0069,9.9026,5.3554,7.9490,6.3767,5.9028,6.0366,4.0259,4.3857,3234.0000,3233.5184,344.0000,344.4816
all,682.0000,561375.0000,3373.0000,187125.0000,344.0000,561375.0000,3234.0000,187125.0000,Saturated,40,-114.5093,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,976.0000,477.0000,342.0000,235.0000,203.0000,132.0000,141.0000,138.0000,91.0000,101.0000,60.0000,83.0000,47.0000,71.0000,62.0000,56.0000,59.0000,44.0000,55.0000,976.0000,477.0000,342.0000,235.0000,203.0000,132.0000,141.0000,138.0000,91.0000,101.0000,60.0000,83.0000,47.0000,71.0000,62.0000,56.0000,59.0000,44.0000,55.0000,310.0000,103.0000,61.0000,35.0000,34.0000,18.0000,20.0000,14.0000,16.0000,18.0000,5.0000,11.0000,5.0000,8.0000,3.0000,6.0000,7.0000,3.0000,5.0000,310.0000,103.0000,61.0000,35.0000,34.0000,18.0000,20.0000,14.0000,16.0000,18.0000,5.0000,11.0000,5.0000,8.0000,3.0000,6.0000,7.0000,3.0000,5.0000,3234.0000,3234.0000,344.0000,344.0000
