dataset,pn,Lpn,ps,Lps,dn,Ldn,ds,Lds,model,#param,lnL,alpha,alpha_down,alpha_up,omegaA,omegaA_down,omegaA_up,prop_subst_sdel,prop_subst_wdel,prop_subst_wadv,prop_subst_sadv,Neutral:f0,Neutral:syno_orientation_error,GammaZero:negGmean,GammaZero:negGshape,GammaZero:syno_orientation_error,GammaExpo:negGmean,GammaExpo:negGshape,GammaExpo:posGmean,GammaExpo:pos_prop,GammaExpo:syno_orientation_error,GammaGamma:negGmean,GammaGamma:negGshape,GammaGamma:posGmean,GammaGamma:posGshape,GammaGamma:pos_prop,GammaGamma:syno_orientation_error,DisplGamma:negGmean,DisplGamma:negGshape,DisplGamma:s0,DisplGamma:syno_orientation_error,ScaledBeta:Ba,ScaledBeta:Bb,ScaledBeta:med_prop,ScaledBeta:syno_orientation_error,FGMBesselK:BKm,FGMBesselK:BKnsz2,FGMBesselK:BKsigma,FGMBesselK:BKscale,FGMBesselK:syno_orientation_error,theta,r2,r3,r4,r5,r6,r7,r8,r9,r10,r11,r12,r13,r14,r15,r16,r17,r18,r19,obs_specS1,obs_specS2,obs_specS3,obs_specS4,obs_specS5,obs_specS6,obs_specS7,obs_specS8,obs_specS9,obs_specS10,obs_specS11,obs_specS12,obs_specS13,obs_specS14,obs_specS15,obs_specS16,obs_specS17,obs_specS18,obs_specS19,exp_specS1,exp_specS2,exp_specS3,exp_specS4,exp_specS5,exp_specS6,exp_specS7,exp_specS8,exp_specS9,exp_specS10,exp_specS11,exp_specS12,exp_specS13,exp_specS14,exp_specS15,exp_specS16,exp_specS17,exp_specS18,exp_specS19,obs_specN1,obs_specN2,obs_specN3,obs_specN4,obs_specN5,obs_specN6,obs_specN7,obs_specN8,obs_specN9,obs_specN10,obs_specN11,obs_specN12,obs_specN13,obs_specN14,obs_specN15,obs_specN16,obs_specN17,obs_specN18,obs_specN19,exp_specN1,exp_specN2,exp_specN3,exp_specN4,exp_specN5,exp_specN6,exp_specN7,exp_specN8,exp_specN9,exp_specN10,exp_specN11,exp_specN12,exp_specN13,exp_specN14,exp_specN15,exp_specN16,exp_specN17,exp_specN18,exp_specN19,obs_dS,exp_dS,obs_dN,exp_dN
all,801.0000,561375.0000,4244.0000,187125.0000,16.0000,561375.0000,193.0000,187125.0000,Neutral,22,-202.6185,-1.2766,NA, NA,-0.0353,NA,NA,NA,NA,NA,NA,0.040853,0.0180,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1033.0000,657.0000,433.0000,270.0000,211.0000,177.0000,153.0000,154.0000,132.0000,124.0000,109.0000,98.0000,79.0000,86.0000,70.0000,69.0000,82.0000,186.0000,121.0000,1177.5246,708.0942,445.7396,268.4967,218.4826,176.3655,159.6941,151.7971,123.7191,119.3319,110.5575,93.8861,76.3373,85.9891,66.6854,67.5629,81.6019,177.2429,117.5770,309.0000,150.0000,75.0000,36.0000,38.0000,24.0000,29.0000,19.0000,9.0000,12.0000,17.0000,9.0000,8.0000,12.0000,6.0000,8.0000,11.0000,16.0000,13.0000,164.4754,98.9058,62.2604,37.5033,30.5174,24.6345,22.3059,21.2029,17.2809,16.6681,15.4425,13.1139,10.6627,12.0109,9.3146,9.4371,11.3981,24.7571,16.4230,193.0000,183.3850,16.0000,25.6150
all,801.0000,561375.0000,4244.0000,187125.0000,16.0000,561375.0000,193.0000,187125.0000,GammaExpo,25,-126.2969,0.0455,0.0000,0.0000,0.0018,0.0000,0.0000,0.0040,0.6313,0.3192,0.0455,NA,NA,NA,NA,NA,4378.017100,0.450743,0.000862,0.013737,0.000149,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.005479,1.302799,1.266723,1.033219,1.061409,1.035442,1.099712,1.199773,1.103942,1.186597,1.212336,1.125579,0.993363,1.207078,1.004468,1.086948,1.396382,3.213861,2.249892,1033.0000,657.0000,433.0000,270.0000,211.0000,177.0000,153.0000,154.0000,132.0000,124.0000,109.0000,98.0000,79.0000,86.0000,70.0000,69.0000,82.0000,186.0000,121.0000,1025.0415,667.7174,432.8225,264.7808,217.6068,176.9050,161.0474,153.7412,125.7461,121.6482,112.9919,96.1678,78.3470,88.4090,68.6715,69.6764,84.2675,183.2628,121.7232,309.0000,150.0000,75.0000,36.0000,38.0000,24.0000,29.0000,19.0000,9.0000,12.0000,17.0000,9.0000,8.0000,12.0000,6.0000,8.0000,11.0000,16.0000,13.0000,316.9585,139.2826,75.1775,41.2192,31.3932,24.0950,20.9526,19.2588,15.2539,14.3518,13.0081,10.8322,8.6530,9.5910,7.3285,7.3236,8.7325,18.7372,12.2768,193.0000,186.2439,16.0000,22.7561
all,801.0000,561375.0000,4244.0000,187125.0000,16.0000,561375.0000,193.0000,187125.0000,Saturated,40,-117.9325,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1033.0000,657.0000,433.0000,270.0000,211.0000,177.0000,153.0000,154.0000,132.0000,124.0000,109.0000,98.0000,79.0000,86.0000,70.0000,69.0000,82.0000,186.0000,121.0000,1033.0000,657.0000,433.0000,270.0000,211.0000,177.0000,153.0000,154.0000,132.0000,124.0000,109.0000,98.0000,79.0000,86.0000,70.0000,69.0000,82.0000,186.0000,121.0000,309.0000,150.0000,75.0000,36.0000,38.0000,24.0000,29.0000,19.0000,9.0000,12.0000,17.0000,9.0000,8.0000,12.0000,6.0000,8.0000,11.0000,16.0000,13.0000,309.0000,150.0000,75.0000,36.0000,38.0000,24.0000,29.0000,19.0000,9.0000,12.0000,17.0000,9.0000,8.0000,12.0000,6.0000,8.0000,11.0000,16.0000,13.0000,193.0000,193.0000,16.0000,16.0000
