dataset,pn,Lpn,ps,Lps,dn,Ldn,ds,Lds,model,#param,lnL,alpha,alpha_down,alpha_up,omegaA,omegaA_down,omegaA_up,prop_subst_sdel,prop_subst_wdel,prop_subst_wadv,prop_subst_sadv,Neutral:f0,Neutral:syno_orientation_error,GammaZero:negGmean,GammaZero:negGshape,GammaZero:syno_orientation_error,GammaExpo:negGmean,GammaExpo:negGshape,GammaExpo:posGmean,GammaExpo:pos_prop,GammaExpo:syno_orientation_error,GammaGamma:negGmean,GammaGamma:negGshape,GammaGamma:posGmean,GammaGamma:posGshape,GammaGamma:pos_prop,GammaGamma:syno_orientation_error,DisplGamma:negGmean,DisplGamma:negGshape,DisplGamma:s0,DisplGamma:syno_orientation_error,ScaledBeta:Ba,ScaledBeta:Bb,ScaledBeta:med_prop,ScaledBeta:syno_orientation_error,FGMBesselK:BKm,FGMBesselK:BKnsz2,FGMBesselK:BKsigma,FGMBesselK:BKscale,FGMBesselK:syno_orientation_error,theta,r2,r3,r4,r5,r6,r7,r8,r9,r10,r11,r12,r13,r14,r15,r16,r17,r18,r19,obs_specS1,obs_specS2,obs_specS3,obs_specS4,obs_specS5,obs_specS6,obs_specS7,obs_specS8,obs_specS9,obs_specS10,obs_specS11,obs_specS12,obs_specS13,obs_specS14,obs_specS15,obs_specS16,obs_specS17,obs_specS18,obs_specS19,exp_specS1,exp_specS2,exp_specS3,exp_specS4,exp_specS5,exp_specS6,exp_specS7,exp_specS8,exp_specS9,exp_specS10,exp_specS11,exp_specS12,exp_specS13,exp_specS14,exp_specS15,exp_specS16,exp_specS17,exp_specS18,exp_specS19,obs_specN1,obs_specN2,obs_specN3,obs_specN4,obs_specN5,obs_specN6,obs_specN7,obs_specN8,obs_specN9,obs_specN10,obs_specN11,obs_specN12,obs_specN13,obs_specN14,obs_specN15,obs_specN16,obs_specN17,obs_specN18,obs_specN19,exp_specN1,exp_specN2,exp_specN3,exp_specN4,exp_specN5,exp_specN6,exp_specN7,exp_specN8,exp_specN9,exp_specN10,exp_specN11,exp_specN12,exp_specN13,exp_specN14,exp_specN15,exp_specN16,exp_specN17,exp_specN18,exp_specN19,obs_dS,exp_dS,obs_dN,exp_dN
all,952.0000,561375.0000,5089.0000,187125.0000,367.0000,561375.0000,2820.0000,187125.0000,Neutral,22,-192.4602,-0.4374,NA, NA,-0.0190,NA,NA,NA,NA,NA,NA,0.039668,0.0060,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1741.0000,730.0000,481.0000,323.0000,268.0000,213.0000,179.0000,167.0000,139.0000,116.0000,101.0000,120.0000,81.0000,76.0000,85.0000,69.0000,65.0000,72.0000,63.0000,1887.0919,784.0858,504.8103,325.9683,267.8226,222.8918,182.3660,174.4371,134.7923,111.8864,100.4335,117.1724,81.9326,79.2896,83.6946,74.0036,66.0746,66.0746,57.2647,401.0000,160.0000,92.0000,47.0000,36.0000,40.0000,28.0000,31.0000,14.0000,11.0000,13.0000,13.0000,12.0000,14.0000,10.0000,15.0000,10.0000,3.0000,2.0000,254.9081,105.9142,68.1897,44.0317,36.1774,30.1082,24.6340,23.5629,18.2077,15.1136,13.5665,15.8276,11.0674,10.7104,11.3054,9.9964,8.9254,8.9254,7.7353,2820.0000,2807.7320,367.0000,379.2680
all,952.0000,561375.0000,5089.0000,187125.0000,367.0000,561375.0000,2820.0000,187125.0000,GammaExpo,25,-131.7698,0.0006,0.0000,0.0000,0.0000,0.0000,0.0000,0.0015,0.5124,0.4856,0.0006,NA,NA,NA,NA,NA,742405.386240,0.259794,0.004181,0.021310,0.064391,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.009856,0.855148,0.833846,0.720406,0.740178,0.738000,0.702133,0.763804,0.659631,0.603201,0.589119,0.739321,0.549897,0.559296,0.611616,0.549309,0.482435,0.444513,0.292446,1741.0000,730.0000,481.0000,323.0000,268.0000,213.0000,179.0000,167.0000,139.0000,116.0000,101.0000,120.0000,81.0000,76.0000,85.0000,69.0000,65.0000,72.0000,63.0000,1731.7400,743.4163,485.4221,316.1101,261.2938,218.4952,179.4887,172.3007,133.5863,111.2448,100.1840,117.2820,82.3166,80.0024,84.8820,75.5471,68.0635,69.0047,61.2871,401.0000,160.0000,92.0000,47.0000,36.0000,40.0000,28.0000,31.0000,14.0000,11.0000,13.0000,13.0000,12.0000,14.0000,10.0000,15.0000,10.0000,3.0000,2.0000,410.2600,146.5837,87.5779,53.8899,42.7062,34.5048,27.5113,25.6993,19.4137,15.7552,13.8160,15.7180,10.6834,9.9976,10.1180,8.4529,6.9365,5.9953,3.7129,2820.0000,2816.3156,367.0000,370.6844
all,952.0000,561375.0000,5089.0000,187125.0000,367.0000,561375.0000,2820.0000,187125.0000,Saturated,40,-120.9542,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1741.0000,730.0000,481.0000,323.0000,268.0000,213.0000,179.0000,167.0000,139.0000,116.0000,101.0000,120.0000,81.0000,76.0000,85.0000,69.0000,65.0000,72.0000,63.0000,1741.0000,730.0000,481.0000,323.0000,268.0000,213.0000,179.0000,167.0000,139.0000,116.0000,101.0000,120.0000,81.0000,76.0000,85.0000,69.0000,65.0000,72.0000,63.0000,401.0000,160.0000,92.0000,47.0000,36.0000,40.0000,28.0000,31.0000,14.0000,11.0000,13.0000,13.0000,12.0000,14.0000,10.0000,15.0000,10.0000,3.0000,2.0000,401.0000,160.0000,92.0000,47.0000,36.0000,40.0000,28.0000,31.0000,14.0000,11.0000,13.0000,13.0000,12.0000,14.0000,10.0000,15.0000,10.0000,3.0000,2.0000,2820.0000,2820.0000,367.0000,367.0000
